architecture,dataset,noise,alpha,run_id,loss,prefix_length,sampling_strategy,train_accuracy,test_accuracy,train_distance,test_distance,train_similarity_scaled,test_similarity_scaled,train_satisfiability,test_satisfiability,nr_epochs,training_time
transformer,BPIC_2020_travel,40,0.75,12,LLL,6,temperature,0.7497588749,0.9249799649,4.0762762763,1.8164383562,0.6943383042,0.852468153,0.0756756812,0.9958904386,536,153.8862986248
transformer,BPIC_2020_travel,40,0.75,12,LLL,6,greedy,0.7497588749,0.9249799649,3.8906906907,1.3753424658,0.7079046128,0.8909990079,0.0780780762,0.9958904386,536,153.8862986248
transformer,BPIC_2020_travel,40,0.75,12,LLL,7,temperature,0.7497588749,0.9249799649,3.0084084084,0.6863013699,0.7771998126,0.9439503004,0.0648648664,0.9958904386,536,153.8862986248
transformer,BPIC_2020_travel,40,0.75,12,LLL,7,greedy,0.7497588749,0.9249799649,2.9423423423,0.4342465753,0.7819223621,0.9657696195,0.0654654652,0.9986301661,536,153.8862986248
transformer,BPIC_2020_travel,40,0.75,13,baseline,5,temperature,0.9157503843,0.9187978556,1.6918918919,3.601369863,0.8588286231,0.6918432911,0.0492492504,0.6109589338,733,178.1609090972
transformer,BPIC_2020_travel,40,0.75,13,baseline,5,greedy,0.9157503843,0.9187978556,1.4432432432,3.2438356164,0.8785576516,0.7232628257,0.0708708763,0.787671268,733,178.1609090972
transformer,BPIC_2020_travel,40,0.75,13,baseline,6,temperature,0.9157503843,0.9187978556,0.8666666667,1.9643835616,0.9285233069,0.8371098053,0.046846848,0.7506849766,733,178.1609090972
transformer,BPIC_2020_travel,40,0.75,13,baseline,6,greedy,0.9157503843,0.9187978556,0.7093093093,1.6794520548,0.9412265029,0.8658292996,0.0552552566,0.7753424644,733,178.1609090972
transformer,BPIC_2020_travel,40,0.75,13,baseline,7,temperature,0.9157503843,0.9187978556,0.418018018,0.6876712329,0.9663209813,0.9447469923,0.046846848,0.8904109597,733,178.1609090972
transformer,BPIC_2020_travel,40,0.75,13,baseline,7,greedy,0.9157503843,0.9187978556,0.3813813814,0.5493150685,0.968858525,0.9572132579,0.0498498529,0.8904109597,733,178.1609090972
transformer,BPIC_2020_travel,40,0.75,13,GLL,5,temperature,0.8893711434,0.9246906092,2.7753753754,3.3684931507,0.768398516,0.7071626578,0.1663663685,0.9287671447,541,2122.89712073
transformer,BPIC_2020_travel,40,0.75,13,GLL,5,greedy,0.8893711434,0.9246906092,2.4948948949,3.1342465753,0.7918779821,0.7288475318,0.184984982,0.9643836021,541,2122.89712073
transformer,BPIC_2020_travel,40,0.75,13,GLL,6,temperature,0.8893711434,0.9246906092,1.8036036036,1.7219178082,0.8515931311,0.8580334375,0.1225225255,0.9561644197,541,2122.89712073
transformer,BPIC_2020_travel,40,0.75,13,GLL,6,greedy,0.8893711434,0.9246906092,1.5351351351,1.3287671233,0.8728948904,0.8924402687,0.1321321428,0.9726027846,541,2122.89712073
transformer,BPIC_2020_travel,40,0.75,13,GLL,7,temperature,0.8893711434,0.9246906092,1.0816816817,0.602739726,0.9131685376,0.9517650213,0.1081081107,0.9726027846,541,2122.89712073
transformer,BPIC_2020_travel,40,0.75,13,GLL,7,greedy,0.8893711434,0.9246906092,0.9075075075,0.4410958904,0.9269086223,0.9653746428,0.1099099144,0.9821918011,541,2122.89712073
transformer,BPIC_2020_travel,40,0.75,13,LLL,5,temperature,0.7520254585,0.9257033517,5.1057057057,3.4602739726,0.6239438828,0.7039200122,0.1027027071,0.9958904386,554,160.0813842621
transformer,BPIC_2020_travel,40,0.75,13,LLL,5,greedy,0.7520254585,0.9257033517,5.0372372372,3.102739726,0.6347415889,0.7348162172,0.1003003046,0.994520545,554,160.0813842621
transformer,BPIC_2020_travel,40,0.75,13,LLL,6,temperature,0.7520254585,0.9257033517,4.2900900901,1.898630137,0.6882376227,0.8457563376,0.075075075,0.9958904386,554,160.0813842621
transformer,BPIC_2020_travel,40,0.75,13,LLL,6,greedy,0.7520254585,0.9257033517,4.1867867868,1.4123287671,0.6966520668,0.8874189272,0.0756756812,0.9972602725,554,160.0813842621
transformer,BPIC_2020_travel,40,0.75,13,LLL,7,temperature,0.7520254585,0.9257033517,3.3315315315,0.7356164384,0.7616576195,0.941581121,0.0642642677,0.9958904386,554,160.0813842621
transformer,BPIC_2020_travel,40,0.75,13,LLL,7,greedy,0.7520254585,0.9257033517,3.2966966967,0.502739726,0.765250166,0.9605918115,0.0636636615,0.9986301661,554,160.0813842621
transformer,BPIC_2020_travel,40,0.75,14,baseline,5,temperature,0.9138213727,0.9198105832,1.7291291291,3.6589041096,0.8558778179,0.6857187443,0.0588588603,0.5986301303,675,164.4238150292
transformer,BPIC_2020_travel,40,0.75,14,baseline,5,greedy,0.9138213727,0.9198105832,1.6258258258,3.197260274,0.8654297387,0.7266913937,0.0726726726,0.8164383769,675,164.4238150292
transformer,BPIC_2020_travel,40,0.75,14,baseline,6,temperature,0.9138213727,0.9198105832,0.9489489489,2.0739726027,0.9228136695,0.828439977,0.0540540554,0.7178082466,675,164.4238150292
transformer,BPIC_2020_travel,40,0.75,14,baseline,6,greedy,0.9138213727,0.9198105832,0.7303303303,1.5780821918,0.9406676149,0.8723246797,0.0564564578,0.7753424644,675,164.4238150292
transformer,BPIC_2020_travel,40,0.75,14,baseline,7,temperature,0.9138213727,0.9198105832,0.4606606607,0.6589041096,0.9623478562,0.9478316133,0.0522522554,0.9041095972,675,164.4238150292
transformer,BPIC_2020_travel,40,0.75,14,baseline,7,greedy,0.9138213727,0.9198105832,0.3753753754,0.5246575342,0.9692952138,0.959721482,0.0516516529,0.9095890522,675,164.4238150292
transformer,BPIC_2020_travel,40,0.75,14,GLL,5,temperature,0.8779417497,0.9184194704,3.1615615616,3.504109589,0.7371300412,0.6921288273,0.1657657623,0.9506849647,568,2226.8275087839
transformer,BPIC_2020_travel,40,0.75,14,GLL,5,greedy,0.8779417497,0.9184194704,2.954954955,3.198630137,0.7546171644,0.7172117446,0.182582587,0.9780822396,568,2226.8275087839
transformer,BPIC_2020_travel,40,0.75,14,GLL,6,temperature,0.8779417497,0.9184194704,2.0114114114,1.6630136986,0.8358788303,0.8608666363,0.1297297329,0.9712328911,568,2226.8275087839
transformer,BPIC_2020_travel,40,0.75,14,GLL,6,greedy,0.8779417497,0.9184194704,1.7147147147,1.3164383562,0.8596630921,0.8909425845,0.1321321428,0.9917808771,568,2226.8275087839
transformer,BPIC_2020_travel,40,0.75,14,GLL,7,temperature,0.8779417497,0.9184194704,1.1453453453,0.5863013699,0.9076583743,0.9520361833,0.1039039046,0.9863014221,568,2226.8275087839
transformer,BPIC_2020_travel,40,0.75,14,GLL,7,greedy,0.8779417497,0.9184194704,1.0108108108,0.3739726027,0.9192850235,0.9707356535,0.1093093157,0.9917808771,568,2226.8275087839
transformer,BPIC_2020_travel,40,0.75,14,LLL,5,temperature,0.749734766,0.9175291558,4.9351351351,3.4219178082,0.6330571193,0.7048686187,0.1015015021,0.9958904386,691,199.9416659959
transformer,BPIC_2020_travel,40,0.75,14,LLL,5,greedy,0.749734766,0.9175291558,4.8468468468,3.1136986301,0.6430246294,0.7342730194,0.0966966972,0.9958904386,691,199.9416659959
transformer,BPIC_2020_travel,40,0.75,14,LLL,6,temperature,0.749734766,0.9175291558,4.2552552553,1.8808219178,0.6913840226,0.847342189,0.0756756812,0.9917808771,691,199.9416659959
transformer,BPIC_2020_travel,40,0.75,14,LLL,6,greedy,0.749734766,0.9175291558,4.1825825826,1.401369863,0.6982366962,0.8887482816,0.0738738775,0.9931507111,691,199.9416659959
transformer,BPIC_2020_travel,40,0.75,14,LLL,7,temperature,0.749734766,0.9175291558,3.3159159159,0.7602739726,0.7640090803,0.9381385603,0.0600600615,0.9958904386,691,199.9416659959
transformer,BPIC_2020_travel,40,0.75,14,LLL,7,greedy,0.749734766,0.9175291558,3.2636636637,0.5506849315,0.7674602879,0.9565570665,0.0636636615,0.9986301661,691,199.9416659959
transformer,BPIC_2020_travel,40,0.75,15,baseline,5,temperature,0.9129292038,0.9215800812,1.833033033,3.6178082192,0.8463869995,0.6879714625,0.0534534529,0.6684931517,566,137.0338433469
transformer,BPIC_2020_travel,40,0.75,15,baseline,5,greedy,0.9129292038,0.9215800812,1.5915915916,3.2054794521,0.8663272658,0.7253794586,0.0744744763,0.8410959244,566,137.0338433469
transformer,BPIC_2020_travel,40,0.75,15,baseline,6,temperature,0.9129292038,0.9215800812,1.0084084084,1.9328767123,0.9167646701,0.8404232608,0.0552552566,0.7589041591,566,137.0338433469
transformer,BPIC_2020_travel,40,0.75,15,baseline,6,greedy,0.9129292038,0.9215800812,0.818018018,1.5260273973,0.9326569681,0.8779885935,0.0552552566,0.8397260308,566,137.0338433469
transformer,BPIC_2020_travel,40,0.75,15,baseline,7,temperature,0.9129292038,0.9215800812,0.4582582583,0.6767123288,0.9629427764,0.9457955342,0.0504504517,0.9109589458,566,137.0338433469
transformer,BPIC_2020_travel,40,0.75,15,baseline,7,greedy,0.9129292038,0.9215800812,0.4288288288,0.5123287671,0.9652276209,0.9600890343,0.048648648,0.9150685072,566,137.0338433469
transformer,BPIC_2020_travel,40,0.75,15,GLL,5,temperature,0.8664400048,0.9213964542,3.4918918919,3.604109589,0.7118430321,0.6919497163,0.1561561525,0.9671233296,567,2218.965877058
transformer,BPIC_2020_travel,40,0.75,15,GLL,5,greedy,0.8664400048,0.9213964542,3.1255255255,3.2739726027,0.7424429563,0.7207001717,0.1663663685,0.9876712561,567,2218.965877058
transformer,BPIC_2020_travel,40,0.75,15,GLL,6,temperature,0.8664400048,0.9213964542,2.4174174174,1.7383561644,0.8040836514,0.8610253796,0.1225225255,0.9767123461,567,2218.965877058
transformer,BPIC_2020_travel,40,0.75,15,GLL,6,greedy,0.8664400048,0.9213964542,2.1459459459,1.5287671233,0.8260547236,0.8788039686,0.1261261255,0.9876712561,567,2218.965877058
transformer,BPIC_2020_travel,40,0.75,15,GLL,7,temperature,0.8664400048,0.9213964542,1.4996996997,0.7904109589,0.8803863021,0.9371979461,0.0990990996,0.9890411496,567,2218.965877058
transformer,BPIC_2020_travel,40,0.75,15,GLL,7,greedy,0.8664400048,0.9213964542,1.3093093093,0.6630136986,0.8951012204,0.9490165393,0.1027027071,0.9972602725,567,2218.965877058
transformer,BPIC_2020_travel,40,0.75,15,LLL,5,temperature,0.7530140833,0.9249799649,4.5531531532,3.3739726027,0.6467924839,0.7107842136,0.1003003046,0.9986301661,633,182.258418553
transformer,BPIC_2020_travel,40,0.75,15,LLL,5,greedy,0.7530140833,0.9249799649,4.5339339339,3.0863013699,0.6538367034,0.7363781826,0.0996997058,0.994520545,633,182.258418553
transformer,BPIC_2020_travel,40,0.75,15,LLL,6,temperature,0.7530140833,0.9249799649,3.7837837838,1.8260273973,0.7121453485,0.8521324185,0.0792792812,0.9972602725,633,182.258418553
transformer,BPIC_2020_travel,40,0.75,15,LLL,6,greedy,0.7530140833,0.9249799649,3.7027027027,1.4,0.7192589599,0.8891479105,0.0780780762,0.9917808771,633,182.258418553
transformer,BPIC_2020_travel,40,0.75,15,LLL,7,temperature,0.7530140833,0.9249799649,2.8036036036,0.6835616438,0.7896325445,0.9448795412,0.0660660714,0.9958904386,633,182.258418553
transformer,BPIC_2020_travel,40,0.75,15,LLL,7,greedy,0.7530140833,0.9249799649,2.8144144144,0.5150684932,0.7899654474,0.960213742,0.0660660714,0.9958904386,633,182.258418553
transformer,sepsis,10,0.25,1,baseline,6,temperature,0.9327576293,0.8354629477,3.6179159049,5.9370629371,0.8024157336,0.6667090662,0.5630713105,0.8811188936,673,58.4371055141
transformer,sepsis,10,0.25,1,baseline,6,greedy,0.9327576293,0.8354629477,3.1645338208,5.4125874126,0.8285115317,0.6946658529,0.5740402341,0.8741258383,673,58.4371055141
transformer,sepsis,10,0.25,1,baseline,7,temperature,0.9327576293,0.8354629477,2.6142595978,4.986013986,0.8576323389,0.7306462769,0.5411334634,0.8461538553,673,58.4371055141
transformer,sepsis,10,0.25,1,baseline,7,greedy,0.9327576293,0.8354629477,2.310786106,5.0559440559,0.8777774418,0.7310479503,0.553930521,0.9020978808,673,58.4371055141
transformer,sepsis,10,0.25,1,baseline,8,temperature,0.9327576293,0.8354629477,2.0658135283,4.7622377622,0.8920664048,0.7443571884,0.5265082121,0.9160839319,673,58.4371055141
transformer,sepsis,10,0.25,1,baseline,8,greedy,0.9327576293,0.8354629477,1.886654479,4.3496503497,0.9018729119,0.7617969612,0.5393053293,0.9090908766,673,58.4371055141
transformer,sepsis,10,0.25,1,GLL,6,temperature,0.8748120997,0.8378587961,6.2742230347,5.8181818182,0.6690079087,0.6827434095,0.6489945054,1.0,551,1256.739692085
transformer,sepsis,10,0.25,1,GLL,6,greedy,0.8748120997,0.8378587961,6.0383912249,6.1888111888,0.6870408573,0.6786637671,0.6489945054,0.9930070043,551,1256.739692085
transformer,sepsis,10,0.25,1,GLL,7,temperature,0.8748120997,0.8378587961,5.5648994516,5.3636363636,0.7132287565,0.7258796914,0.6234003901,1.0,551,1256.739692085
transformer,sepsis,10,0.25,1,GLL,7,greedy,0.8748120997,0.8378587961,5.1078610603,4.7342657343,0.735168921,0.752746216,0.6270567179,0.9930070043,551,1256.739692085
transformer,sepsis,10,0.25,1,GLL,8,temperature,0.8748120997,0.8378587961,4.8098720293,5.1118881119,0.7525539005,0.7343676619,0.6142596006,0.9930070043,551,1256.739692085
transformer,sepsis,10,0.25,1,GLL,8,greedy,0.8748120997,0.8378587961,4.957952468,4.4475524476,0.7531090654,0.7659279558,0.6142596006,0.9930070043,551,1256.739692085
transformer,sepsis,10,0.25,1,LLL,6,temperature,0.8634665145,0.8390740752,5.7111517367,5.7972027972,0.691677901,0.6702764023,0.6489945054,0.9860139489,559,54.9052071823
transformer,sepsis,10,0.25,1,LLL,6,greedy,0.8634665145,0.8390740752,5.5173674589,5.7972027972,0.7056029524,0.682483918,0.6416819096,0.9860139489,559,54.9052071823
transformer,sepsis,10,0.25,1,LLL,7,temperature,0.8634665145,0.8390740752,4.7257769653,4.993006993,0.7541710738,0.7270515883,0.6179159284,1.0,559,54.9052071823
transformer,sepsis,10,0.25,1,LLL,7,greedy,0.8634665145,0.8390740752,4.9396709324,5.1188811189,0.7491511583,0.7306511431,0.6197440624,1.0,559,54.9052071823
transformer,sepsis,10,0.25,1,LLL,8,temperature,0.8634665145,0.8390740752,4.1736745887,4.9370629371,0.7860018195,0.7463686071,0.6087751389,1.0,559,54.9052071823
transformer,sepsis,10,0.25,1,LLL,8,greedy,0.8634665145,0.8390740752,4.197440585,4.7762237762,0.7874401241,0.7551532484,0.6106033325,1.0,559,54.9052071823
transformer,sepsis,10,0.25,2,baseline,6,temperature,0.9341856175,0.8403009375,3.4954296161,5.7202797203,0.8130581473,0.6759393695,0.5648994446,0.8951048851,706,54.0353634842
transformer,sepsis,10,0.25,2,baseline,6,greedy,0.9341856175,0.8403009375,3.3382084095,5.3146853147,0.8255026802,0.7022468369,0.5594149828,0.9020978808,706,54.0353634842
transformer,sepsis,10,0.25,2,baseline,7,temperature,0.9341856175,0.8403009375,2.4643510055,4.9440559441,0.8697856703,0.7258180907,0.5356490016,0.8741258383,706,54.0353634842
transformer,sepsis,10,0.25,2,baseline,7,greedy,0.9341856175,0.8403009375,2.3857404022,5.048951049,0.8716424314,0.7294281835,0.5466179252,0.8741258383,706,54.0353634842
transformer,sepsis,10,0.25,2,baseline,8,temperature,0.9341856175,0.8403009375,1.8957952468,4.7552447552,0.9034965838,0.7433192932,0.5356490016,0.8881118894,706,54.0353634842
transformer,sepsis,10,0.25,2,baseline,8,greedy,0.9341856175,0.8403009375,1.6983546618,4.4615384615,0.9095123635,0.7561717938,0.5319926739,0.8741258383,706,54.0353634842
transformer,sepsis,10,0.25,2,GLL,6,temperature,0.8465337952,0.8414236307,6.2212065814,6.034965035,0.6653847414,0.6748092072,0.6508226991,1.0,542,1225.7529477491
transformer,sepsis,10,0.25,2,GLL,6,greedy,0.8465337952,0.8414236307,6.2778793419,5.5944055944,0.6755887127,0.7046959048,0.6508226991,1.0,542,1225.7529477491
transformer,sepsis,10,0.25,2,GLL,7,temperature,0.8465337952,0.8414236307,5.7806215722,4.951048951,0.7030588439,0.7345206748,0.6270567179,1.0,542,1225.7529477491
transformer,sepsis,10,0.25,2,GLL,7,greedy,0.8465337952,0.8414236307,5.4844606947,4.5454545455,0.7162252287,0.7539342095,0.6270567179,1.0,542,1225.7529477491
transformer,sepsis,10,0.25,2,GLL,8,temperature,0.8465337952,0.8414236307,5.3638025594,4.7692307692,0.7244638485,0.7516349372,0.6160877943,1.0,542,1225.7529477491
transformer,sepsis,10,0.25,2,GLL,8,greedy,0.8465337952,0.8414236307,5.0822669104,4.4755244755,0.7409549389,0.7619532122,0.6160877943,1.0,542,1225.7529477491
transformer,sepsis,10,0.25,2,LLL,6,temperature,0.8619769149,0.8370370468,5.8208409506,6.6923076923,0.6953315399,0.6402136586,0.6489945054,0.9930070043,589,57.024474775
transformer,sepsis,10,0.25,2,LLL,6,greedy,0.8619769149,0.8370370468,5.8391224863,6.4755244755,0.6957437859,0.6696391131,0.6435101032,0.9930070043,589,57.024474775
transformer,sepsis,10,0.25,2,LLL,7,temperature,0.8619769149,0.8370370468,5.0658135283,4.8741258741,0.7482413338,0.7345459089,0.6160877943,1.0,589,57.024474775
transformer,sepsis,10,0.25,2,LLL,7,greedy,0.8619769149,0.8370370468,5.0621572212,5.5734265734,0.7522430398,0.7132012124,0.6179159284,1.0,589,57.024474775
transformer,sepsis,10,0.25,2,LLL,8,temperature,0.8619769149,0.8370370468,4.1645338208,5.5314685315,0.7924273177,0.720765498,0.6069470048,1.0,589,57.024474775
transformer,sepsis,10,0.25,2,LLL,8,greedy,0.8619769149,0.8370370468,4.281535649,5.3916083916,0.7875252209,0.7330288116,0.6087751389,1.0,589,57.024474775
transformer,sepsis,10,0.25,3,baseline,6,temperature,0.9327125549,0.8374421199,3.6380255941,5.8321678322,0.8047124147,0.6694314473,0.5575868487,0.9020978808,592,45.3165517598
transformer,sepsis,10,0.25,3,baseline,6,greedy,0.9327125549,0.8374421199,3.3893967093,5.6433566434,0.8175419358,0.6903565456,0.5886654854,0.8951048851,592,45.3165517598
transformer,sepsis,10,0.25,3,baseline,7,temperature,0.9327125549,0.8374421199,2.647166362,4.958041958,0.8596228801,0.7315840032,0.5301645398,0.9020978808,592,45.3165517598
transformer,sepsis,10,0.25,3,baseline,7,greedy,0.9327125549,0.8374421199,2.5228519196,4.9020979021,0.8681633311,0.7335548725,0.5502742529,0.9160839319,592,45.3165517598
transformer,sepsis,10,0.25,3,baseline,8,temperature,0.9327125549,0.8374421199,2.0511882998,5.1258741259,0.8943545739,0.7425837956,0.5301645398,0.8741258383,592,45.3165517598
transformer,sepsis,10,0.25,3,baseline,8,greedy,0.9327125549,0.8374421199,1.9396709324,4.8181818182,0.8994385065,0.7495485457,0.5356490016,0.9090908766,592,45.3165517598
transformer,sepsis,10,0.25,3,GLL,6,temperature,0.8784481751,0.8433912198,6.0658135283,5.8741258741,0.6771234097,0.6839887893,0.6508226991,1.0,600,1353.405502467
transformer,sepsis,10,0.25,3,GLL,6,greedy,0.8784481751,0.8433912198,5.8610603291,5.3356643357,0.6914560354,0.7038463749,0.6471663713,1.0,600,1353.405502467
transformer,sepsis,10,0.25,3,GLL,7,temperature,0.8784481751,0.8433912198,5.3692870201,4.9370629371,0.7195449012,0.7390465687,0.6234003901,1.0,600,1353.405502467
transformer,sepsis,10,0.25,3,GLL,7,greedy,0.8784481751,0.8433912198,5.1243144424,5.0839160839,0.7332388494,0.7375207583,0.6270567179,1.0,600,1353.405502467
transformer,sepsis,10,0.25,3,GLL,8,temperature,0.8784481751,0.8433912198,5.042047532,4.8671328671,0.7462547561,0.7508191522,0.6142596006,1.0,600,1353.405502467
transformer,sepsis,10,0.25,3,GLL,8,greedy,0.8784481751,0.8433912198,4.5831809872,4.6153846154,0.7627910153,0.7571175931,0.6142596006,1.0,600,1353.405502467
transformer,sepsis,10,0.25,3,LLL,6,temperature,0.862028016,0.8435069521,5.7714808044,6.2307692308,0.6952789713,0.661671172,0.6398537755,1.0,611,59.064282964
transformer,sepsis,10,0.25,3,LLL,6,greedy,0.862028016,0.8435069521,5.773308958,6.1048951049,0.698249173,0.6776390719,0.6435101032,1.0,611,59.064282964
transformer,sepsis,10,0.25,3,LLL,7,temperature,0.862028016,0.8435069521,4.9798903108,5.1818181818,0.7448263622,0.7266902423,0.6215722561,1.0,611,59.064282964
transformer,sepsis,10,0.25,3,LLL,7,greedy,0.862028016,0.8435069521,4.5795246801,4.8391608392,0.7661017442,0.740227535,0.6179159284,1.0,611,59.064282964
transformer,sepsis,10,0.25,3,LLL,8,temperature,0.862028016,0.8435069521,4.1572212066,5.1748251748,0.7900684938,0.7374224473,0.6087751389,1.0,611,59.064282964
transformer,sepsis,10,0.25,3,LLL,8,greedy,0.862028016,0.8435069521,4.1535648995,5.2867132867,0.7903886249,0.7386863172,0.6069470048,1.0,611,59.064282964
transformer,sepsis,10,0.25,4,baseline,6,temperature,0.9291275872,0.8372106353,3.6727605119,6.0909090909,0.8015174316,0.6658427196,0.522851944,0.8881118894,559,42.8092492567
transformer,sepsis,10,0.25,4,baseline,6,greedy,0.9291275872,0.8372106353,3.3473491773,5.5524475524,0.8164345107,0.6896945398,0.5703839064,0.9510489702,559,42.8092492567
transformer,sepsis,10,0.25,4,baseline,7,temperature,0.9291275872,0.8372106353,2.8409506399,5.3426573427,0.8536244107,0.722409825,0.5210238099,0.8951048851,559,42.8092492567
